iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input
0,1,10,40,300,2,1782743112.0754,touchpad
0,1,10,40,300,3,1782743113.2894,touchpad
0,1,10,40,300,4,1782743114.3939,touchpad
0,1,10,40,300,5,1782743116.0713,touchpad
0,1,10,40,300,6,1782743117.4209,touchpad
0,1,10,40,300,7,1782743119.1253,touchpad
0,1,10,40,300,8,1782743120.3414,touchpad
0,1,10,40,300,9,1782743121.4989,touchpad
1,1,10,40,300,0,1782743122.4432,touchpad
1,1,10,40,300,1,1782743123.495,touchpad
1,1,10,40,300,2,1782743124.684,touchpad
1,1,10,40,300,3,1782743125.985,touchpad
1,1,10,40,300,4,1782743127.1111,touchpad
1,1,10,40,300,5,1782743128.686,touchpad
1,1,10,40,300,6,1782743129.9478,touchpad
1,1,10,40,300,7,1782743131.1793,touchpad
1,1,10,40,300,8,1782743132.9761,touchpad
1,1,10,40,300,9,1782743134.1075,touchpad
2,1,10,40,300,0,1782743135.0928,touchpad
2,1,10,40,300,1,1782743136.8555,touchpad
2,1,10,40,300,2,1782743137.8956,touchpad
2,1,10,40,300,3,1782743138.9131,touchpad
2,1,10,40,300,4,1782743140.0785,touchpad
2,1,10,40,300,5,1782743141.7871,touchpad
2,1,10,40,300,6,1782743143.1149,touchpad
2,1,10,40,300,7,1782743145.1438,touchpad
2,1,10,40,300,8,1782743146.4856,touchpad
2,1,10,40,300,9,1782743147.8699,touchpad
0,1,10,40,400,0,1782743148.8024,touchpad
0,1,10,40,400,1,1782743149.9967,touchpad
0,1,10,40,400,2,1782743151.3118,touchpad
0,1,10,40,400,3,1782743152.7892,touchpad
0,1,10,40,400,4,1782743154.1612,touchpad
0,1,10,40,400,5,1782743155.56,touchpad
0,1,10,40,400,6,1782743156.9653,touchpad
0,1,10,40,400,7,1782743158.9707,touchpad
0,1,10,40,400,8,1782743160.12,touchpad
0,1,10,40,400,9,1782743161.7643,touchpad
1,1,10,40,400,0,1782743162.6852,touchpad
1,1,10,40,400,1,1782743163.9519,touchpad
1,1,10,40,400,2,1782743165.0853,touchpad
1,1,10,40,400,3,1782743166.3091,touchpad
1,1,10,40,400,4,1782743167.992,touchpad
1,1,10,40,400,5,1782743169.2589,touchpad
1,1,10,40,400,6,1782743170.5248,touchpad
1,1,10,40,400,7,1782743171.7825,touchpad
1,1,10,40,400,8,1782743173.1359,touchpad
1,1,10,40,400,9,1782743174.5159,touchpad
2,1,10,40,400,0,1782743175.5045,touchpad
2,1,10,40,400,1,1782743177.7918,touchpad
2,1,10,40,400,2,1782743179.1156,touchpad
2,1,10,40,400,3,1782743180.2606,touchpad
2,1,10,40,400,4,1782743181.6436,touchpad
2,1,10,40,400,5,1782743183.0258,touchpad
2,1,10,40,400,6,1782743184.2624,touchpad
2,1,10,40,400,7,1782743185.6011,touchpad
2,1,10,40,400,8,1782743186.9974,touchpad
2,1,10,40,400,9,1782743188.0416,touchpad
0,1,10,50,300,0,1782743189.1201,touchpad
0,1,10,50,300,1,1782743190.2357,touchpad
0,1,10,50,300,2,1782743191.1957,touchpad
0,1,10,50,300,3,1782743192.1933,touchpad
0,1,10,50,300,4,1782743196.9061,touchpad
0,1,10,50,300,5,1782743198.2667,touchpad
0,1,10,50,300,6,1782743199.4634,touchpad
0,1,10,50,300,7,1782743201.2489,touchpad
0,1,10,50,300,8,1782743202.2564,touchpad
0,1,10,50,300,9,1782743203.4012,touchpad
1,1,10,50,300,0,1782743204.177,touchpad
1,1,10,50,300,1,1782743205.394,touchpad
1,1,10,50,300,2,1782743206.6303,touchpad
1,1,10,50,300,3,1782743207.8321,touchpad
1,1,10,50,300,4,1782743209.1187,touchpad
1,1,10,50,300,5,1782743210.5069,touchpad
1,1,10,50,300,6,1782743211.7572,touchpad
1,1,10,50,300,7,1782743212.8341,touchpad
1,1,10,50,300,8,1782743213.9942,touchpad
1,1,10,50,300,9,1782743215.0648,touchpad
2,1,10,50,300,0,1782743215.843,touchpad
2,1,10,50,300,1,1782743217.5937,touchpad
2,1,10,50,300,2,1782743218.7436,touchpad
2,1,10,50,300,3,1782743220.2402,touchpad
2,1,10,50,300,4,1782743221.4573,touchpad
2,1,10,50,300,5,1782743222.6507,touchpad
2,1,10,50,300,6,1782743223.8088,touchpad
2,1,10,50,300,7,1782743224.8349,touchpad
2,1,10,50,300,8,1782743225.9032,touchpad
2,1,10,50,300,9,1782743226.9197,touchpad
0,1,10,50,400,0,1782743227.8556,touchpad
0,1,10,50,400,1,1782743229.0132,touchpad
0,1,10,50,400,2,1782743230.0612,touchpad
0,1,10,50,400,3,1782743231.8976,touchpad
0,1,10,50,400,4,1782743233.2827,touchpad
0,1,10,50,400,5,1782743234.5866,touchpad
0,1,10,50,400,6,1782743235.6954,touchpad
0,1,10,50,400,7,1782743236.7897,touchpad
0,1,10,50,400,8,1782743237.8026,touchpad
0,1,10,50,400,9,1782743239.8368,touchpad
1,1,10,50,400,0,1782743240.8111,touchpad
1,1,10,50,400,1,1782743242.1707,touchpad
1,1,10,50,400,2,1782743243.4713,touchpad
1,1,10,50,400,3,1782743244.5155,touchpad
1,1,10,50,400,4,1782743245.6677,touchpad
1,1,10,50,400,5,1782743246.9093,touchpad
1,1,10,50,400,6,1782743248.0106,touchpad
1,1,10,50,400,7,1782743249.3144,touchpad
1,1,10,50,400,8,1782743250.8668,touchpad
1,1,10,50,400,9,1782743252.1625,touchpad
2,1,10,50,400,0,1782743253.1318,touchpad
2,1,10,50,400,1,1782743254.523,touchpad
2,1,10,50,400,2,1782743255.5102,touchpad
2,1,10,50,400,3,1782743256.9372,touchpad
2,1,10,50,400,4,1782743258.0524,touchpad
2,1,10,50,400,5,1782743259.2112,touchpad
2,1,10,50,400,6,1782743260.301,touchpad
2,1,10,50,400,7,1782743261.4962,touchpad
2,1,10,50,400,8,1782743262.656,touchpad
2,1,10,50,400,9,1782743264.3872,touchpad
